year,state_name,district_name,registration_circles,murder,homicide,hit_and_run,acdnt_other_than_hit_and_run_,dowry_deaths,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_suicide,miscarr_infant_foetic_aband,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,vlntrly_caus_grvus_hurt,acid_attack,grvus_hrt_lf_safety,assault_on_women,sex_hrrsmt_other_places,voyeurism,stalking,other_kidnp_abduc,kidnp_abdctn_murder,kidnp_abdctn_marrg,proc_minor_girls,human_trafficking,rape,ofnc_agnst_state_other,rioting_sectarian,rioting_political,rioting_agrarian,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,extortion_and_blackmailing,robbery,dacoity,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,cheating,forgery,sale_food_drugs,rash_driving_pub_way,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crlty_husbnd_relatives,criminal_intimidation,insult_modesty_women,other_ipc_crimes
2021,Odisha,Kendrapara,Kendrapara,42.0,0.0,0.0,97.0,29.0,7.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,85.0,4.0,12.0,223.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,37.0,58.0,18.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,12.0,0.0,0.0,47.0,0.0,143.0,1116.0,31.0,294.0
2021,Odisha,Kendujhar,Keonjhar,75.0,0.0,0.0,245.0,7.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,70.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,18.0,69.0,12.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,161.0,1000.0,10.0,0.0
2021,Odisha,Khordha,Khurda,35.0,0.0,0.0,106.0,20.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,329.0,25.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,23.0,59.0,12.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,93.0,754.0,12.0,58.0
2021,Odisha,Koraput,Koraput,44.0,1.0,50.0,138.0,0.0,5.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,327.0,21.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,8.0,1.0,0.0,0.0,100.0,9.0,51.0,12.0,0.0,3.0,0.0,0.0,0.0,93.0,0.0,1.0,8.0,0.0,0.0,12.0,0.0,145.0,603.0,22.0,1.0
2021,Odisha,Malkangiri,Malkangiri,30.0,0.0,0.0,73.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,13.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,118.0,0.0,0.0,52.0,0.0,0.0,5.0,0.0,136.0,483.0,9.0,0.0
2021,Odisha,Mayurbhanj,Mayurbhanj,96.0,0.0,0.0,197.0,2.0,0.0,199.0,19.0,0.0,0.0,0.0,0.0,634.0,1.0,0.0,505.0,38.0,13.0,9.0,0.0,0.0,0.0,0.0,3.0,140.0,0.0,0.0,13.0,0.0,0.0,3.0,178.0,36.0,85.0,6.0,0.0,2.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,368.0,1273.0,53.0,0.0
2021,Odisha,Nayagarh,Nayagarh,46.0,0.0,0.0,84.0,6.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,824.0,0.0,0.0,121.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,63.0,25.0,1.0,0.0
2021,Odisha,Nabarangpur,Nabarangpur,29.0,0.0,5.0,103.0,2.0,3.0,43.0,1.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,253.0,14.0,1.0,3.0,73.0,0.0,69.0,0.0,5.0,38.0,0.0,0.0,1.0,3.0,0.0,0.0,56.0,10.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,146.0,525.0,21.0,72.0
2021,Odisha,Nuapada,Nuapada,10.0,0.0,0.0,92.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,51.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,81.0,0.0,0.0,10.0,0.0,42.0,703.0,5.0,2.0
2021,Odisha,Puri,Puri,57.0,0.0,0.0,128.0,17.0,0.0,493.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,151.0,13.0,16.0,11.0,0.0,0.0,0.0,2.0,45.0,0.0,0.0,2.0,0.0,0.0,2.0,130.0,226.0,171.0,15.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,146.0,462.0,50.0,10.0
2021,Odisha,Rayagada,Rayagada,32.0,1.0,15.0,102.0,6.0,2.0,39.0,1.0,1.0,20.0,10.0,2.0,16.0,0.0,1.0,84.0,6.0,2.0,6.0,5.0,3.0,0.0,0.0,1.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,64.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,29.0,15.0,2.0,0.0,11.0,0.0,0.0,6.0,0.0,88.0,113.0,10.0,67.0
2021,Odisha,Sundargarh,Rourkela,34.0,0.0,172.0,0.0,3.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,178.0,35.0,4.0,9.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,19.0,141.0,14.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,208.0,0.0,0.0,4.0,0.0,94.0,634.0,7.0,0.0
2021,Odisha,Sambalpur,Sambalpur,37.0,0.0,0.0,194.0,4.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,21.0,5.0,27.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,1.0,1.0,0.0,5.0,228.0,20.0,166.0,17.0,0.0,2.0,0.0,0.0,0.0,243.0,0.0,0.0,251.0,0.0,0.0,30.0,0.0,193.0,1290.0,34.0,0.0
2021,Odisha,Sonepur,Sonepur,21.0,0.0,0.0,64.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,3.0,0.0,0.0,57.0,5.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,106.0,0.0,0.0,19.0,0.0,35.0,511.0,5.0,0.0
2021,Odisha,Cuttack,Srp(Cuttack),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0
2021,Odisha,Sundargarh,Srp(Rourkela),2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,16.0
2021,Odisha,Sundargarh,Sundargarh,39.0,2.0,37.0,165.0,1.0,0.0,86.0,0.0,0.0,30.0,9.0,3.0,35.0,0.0,0.0,131.0,6.0,4.0,0.0,13.0,0.0,0.0,0.0,3.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,14.0,90.0,18.0,0.0,0.0,0.0,0.0,4.0,31.0,1.0,0.0,15.0,0.0,8.0,8.0,39.0,65.0,291.0,4.0,84.0
2021,Punjab,Amritsar,Amritsar Rural,55.0,9.0,99.0,0.0,1.0,18.0,61.0,1.0,0.0,98.0,13.0,0.0,60.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,2.0,10.0,53.0,41.0,0.0,2.0,82.0
2021,Punjab,Barnala,Barnala,16.0,2.0,15.0,34.0,1.0,9.0,23.0,1.0,0.0,35.0,16.0,3.0,42.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,4.0,33.0,18.0,0.0,1.0,21.0
2021,Punjab,Gurdaspur,Batala,27.0,6.0,70.0,0.0,2.0,17.0,47.0,0.0,0.0,88.0,8.0,8.0,66.0,0.0,0.0,6.0,8.0,0.0,3.0,0.0,0.0,44.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,60.0,0.0,0.0,24.0
2021,Punjab,Bathinda,Bathinda,42.0,18.0,0.0,106.0,3.0,40.0,49.0,0.0,5.0,108.0,24.0,0.0,88.0,0.0,0.0,9.0,11.0,1.0,6.0,5.0,0.0,57.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,86.0,3.0,0.0,0.0,0.0,0.0,5.0,87.0,52.0,0.0,2.0,112.0
2021,Punjab,Amritsar,Cp Amritsar,32.0,2.0,6.0,43.0,4.0,27.0,41.0,0.0,5.0,62.0,13.0,39.0,50.0,0.0,0.0,18.0,6.0,0.0,3.0,0.0,0.0,84.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,887.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,96.0,2.0,3.0,325.0
2021,Punjab,Jalandhar,Cp Jalandhar,20.0,11.0,77.0,0.0,4.0,17.0,33.0,2.0,4.0,66.0,10.0,7.0,38.0,1.0,0.0,13.0,12.0,1.0,10.0,6.0,0.0,77.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,192.0,7.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,164.0,2.0,0.0,10.0,0.0,0.0,5.0,32.0,146.0,0.0,1.0,107.0
2021,Punjab,Ludhiana,Cp Ludhiana,46.0,12.0,92.0,135.0,6.0,39.0,52.0,0.0,7.0,132.0,26.0,13.0,56.0,1.0,1.0,20.0,18.0,0.0,2.0,0.0,0.0,138.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,191.0,2.0,0.0,0.0,0.0,0.0,4.0,84.0,161.0,3.0,4.0,824.0
2021,Punjab,Faridkot,Faridkot,15.0,6.0,12.0,25.0,2.0,9.0,13.0,0.0,1.0,44.0,9.0,0.0,21.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,1.0,24.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,33.0,0.0,3.0,39.0
2021,Punjab,Fatehgarh Sahib,Fatehgarh Sahib,16.0,3.0,20.0,101.0,2.0,11.0,7.0,1.0,1.0,45.0,13.0,0.0,9.0,0.0,0.0,8.0,8.0,0.0,1.0,5.0,0.0,49.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,29.0,0.0,2.0,144.0
2021,Punjab,Fazilka,Fazilka,27.0,7.0,63.0,0.0,2.0,26.0,38.0,0.0,2.0,100.0,28.0,0.0,91.0,0.0,0.0,13.0,10.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,3.0,102.0,34.0,3.0,0.0,106.0
2021,Punjab,Patiala,Grp,12.0,1.0,11.0,0.0,0.0,7.0,3.0,0.0,2.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
2021,Punjab,Gurdaspur,Gurdaspur,13.0,8.0,0.0,67.0,4.0,20.0,19.0,0.0,0.0,67.0,4.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,63.0,0.0,0.0,18.0
2021,Punjab,Hoshiarpur,Hoshiarpur,24.0,9.0,72.0,96.0,5.0,30.0,29.0,1.0,3.0,122.0,9.0,0.0,44.0,0.0,0.0,12.0,10.0,2.0,0.0,0.0,0.0,58.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,98.0,3.0,3.0,152.0
2021,Punjab,Jalandhar,Jalandhar Rural,33.0,4.0,128.0,0.0,4.0,19.0,37.0,1.0,5.0,86.0,11.0,8.0,81.0,0.0,1.0,16.0,12.0,0.0,6.0,2.0,0.0,49.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,97.0,6.0,8.0,1.0,0.0,0.0,3.0,1.0,0.0,139.0,1.0,0.0,2.0,0.0,0.0,4.0,46.0,55.0,3.0,3.0,82.0
2021,Punjab,Kapurthala,Kapurthala,28.0,8.0,27.0,53.0,1.0,18.0,34.0,3.0,1.0,123.0,16.0,0.0,40.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,39.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,51.0,1.0,1.0,140.0
2021,Punjab,Ludhiana,Khanna,18.0,4.0,124.0,0.0,0.0,14.0,10.0,0.0,0.0,39.0,10.0,0.0,0.0,1.0,48.0,14.0,0.0,0.0,0.0,35.0,0.0,32.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,0.0,0.0,83.0
2021,Punjab,Ludhiana,Ludhiana Rural,20.0,4.0,6.0,52.0,1.0,13.0,21.0,0.0,1.0,36.0,5.0,0.0,30.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,31.0,0.0,0.0,58.0
2021,Punjab,Mansa,Mansa,16.0,4.0,14.0,46.0,6.0,22.0,22.0,0.0,0.0,22.0,10.0,0.0,61.0,1.0,0.0,8.0,7.0,1.0,3.0,0.0,0.0,33.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,6.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,81.0,1.0,0.0,1.0,0.0,0.0,2.0,40.0,19.0,3.0,2.0,60.0
2021,Punjab,Moga,Moga,25.0,3.0,41.0,20.0,2.0,19.0,26.0,1.0,0.0,35.0,6.0,11.0,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,7.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,3.0,20.0,16.0,0.0,0.0,79.0
2021,Punjab,Sri Muktsar Sahib,Muktsar,16.0,6.0,27.0,31.0,2.0,26.0,16.0,0.0,1.0,42.0,11.0,0.0,40.0,0.0,0.0,7.0,3.0,0.0,2.0,1.0,3.0,44.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,30.0,14.0,0.0,3.0,51.0
2021,Punjab,Pathankot,Pathankot,7.0,3.0,17.0,43.0,0.0,15.0,16.0,0.0,1.0,28.0,9.0,0.0,16.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,27.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,40.0,0.0,0.0,48.0
2021,Punjab,Patiala,Patiala,43.0,14.0,74.0,250.0,4.0,50.0,66.0,8.0,6.0,172.0,58.0,10.0,36.0,0.0,0.0,22.0,10.0,4.0,10.0,0.0,0.0,105.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,8.0,7.0,2.0,0.0,4.0,0.0,0.0,4.0,311.0,1.0,0.0,0.0,0.0,0.0,4.0,110.0,133.0,0.0,1.0,214.0
2021,Punjab,Rupnagar,Ropar,10.0,3.0,19.0,133.0,1.0,14.0,10.0,0.0,0.0,27.0,10.0,0.0,37.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,79.0,2.0,0.0,12.0,0.0,0.0,1.0,26.0,41.0,0.0,0.0,102.0
2021,Punjab,Sangrur,Sangrur,20.0,7.0,158.0,0.0,0.0,37.0,37.0,2.0,0.0,93.0,0.0,0.0,75.0,0.0,0.0,9.0,5.0,0.0,4.0,0.0,0.0,44.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,71.0,45.0,0.0,3.0,140.0
2021,Punjab,Shahid Bhagat Singh Nagar,Sbs Nagar,17.0,2.0,28.0,50.0,2.0,11.0,13.0,0.0,0.0,26.0,7.0,0.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,78.0,0.0,1.0,56.0
2021,Punjab,Tarn Taran,Tarn Taran,49.0,8.0,35.0,37.0,4.0,23.0,76.0,2.0,1.0,2.0,27.0,46.0,7.0,0.0,0.0,14.0,3.0,0.0,1.0,1.0,0.0,55.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,1.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,69.0,0.0,0.0,4.0,0.0,3.0,0.0,51.0,29.0,2.0,0.0,126.0
2021,Punjab,S.A.S Nagar,Intelligence Wing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2021,Punjab,S.A.S Nagar,Nri Wing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,99.0,0.0,0.0,13.0
2021,Punjab,Amritsar,Special Task Force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Punjab,Malerkotla,Malerkotla,9.0,1.0,29.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,54.0
2021,Rajasthan,Ajmer,Ajmer,55.0,6.0,7.0,446.0,15.0,36.0,59.0,4.0,11.0,2.0,53.0,15.0,7.0,0.0,0.0,561.0,33.0,5.0,17.0,17.0,1.0,24.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,120.0,55.0,4.0,0.0,1.0,1.0,0.0,0.0,1019.0,434.0,0.0,29.0,0.0,7.0,27.0,143.0,1001.0,18.0,13.0,70.0
2021,Rajasthan,Alwar,Alwar,84.0,0.0,0.0,292.0,35.0,3.0,62.0,0.0,1.0,0.0,77.0,0.0,0.0,1.0,0.0,321.0,8.0,2.0,3.0,118.0,0.0,51.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,3.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,691.0,123.0,0.0,0.0,0.0,0.0,6.0,842.0,687.0,0.0,0.0,0.0
2021,Rajasthan,Banswara,Banswara,42.0,1.0,222.0,2.0,0.0,10.0,22.0,0.0,2.0,0.0,22.0,0.0,75.0,0.0,0.0,141.0,8.0,1.0,3.0,23.0,0.0,126.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,30.0,48.0,3.0,0.0,1.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,241.0,0.0,1.0,213.0
2021,Rajasthan,Baran,Baran,37.0,1.0,0.0,99.0,5.0,8.0,51.0,0.0,1.0,15.0,46.0,6.0,88.0,0.0,0.0,260.0,7.0,3.0,19.0,4.0,0.0,41.0,0.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,9.0,114.0,347.0,0.0,1.0,64.0
2021,Rajasthan,Barmer,Barmer,46.0,1.0,18.0,307.0,33.0,23.0,68.0,0.0,5.0,0.0,42.0,0.0,1.0,0.0,0.0,257.0,16.0,0.0,19.0,0.0,0.0,113.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,54.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,191.0,112.0,0.0,11.0,0.0,10.0,47.0,1601.0,439.0,0.0,0.0,7.0
2021,Rajasthan,Bharatpur,Bharatpur,99.0,6.0,0.0,348.0,29.0,2.0,112.0,0.0,7.0,0.0,85.0,0.0,0.0,3.0,0.0,104.0,15.0,0.0,4.0,80.0,1.0,36.0,1.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,23.0,76.0,7.0,0.0,0.0,0.0,0.0,0.0,771.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,914.0,0.0,0.0,5241.0
2021,Rajasthan,Bhilwara,Bhilwara,42.0,1.0,0.0,358.0,11.0,10.0,73.0,0.0,4.0,1.0,53.0,0.0,11.0,0.0,0.0,432.0,14.0,2.0,9.0,107.0,0.0,35.0,0.0,1.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,44.0,104.0,8.0,0.0,1.0,0.0,0.0,0.0,809.0,11.0,0.0,3.0,0.0,0.0,9.0,507.0,792.0,0.0,1.0,0.0
2021,Rajasthan,Bikaner,Bikaner,47.0,2.0,0.0,258.0,15.0,10.0,71.0,0.0,2.0,0.0,42.0,0.0,5.0,1.0,0.0,131.0,47.0,3.0,6.0,56.0,0.0,12.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,3.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,316.0,190.0,0.0,0.0,0.0,0.0,9.0,0.0,493.0,0.0,4.0,1637.0
2021,Rajasthan,Bundi,Bundi,25.0,5.0,0.0,152.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,221.0,11.0,0.0,10.0,33.0,0.0,2.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,7.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,298.0,0.0,0.0,451.0
2021,Rajasthan,Chittorgarh,Chittorgarh,30.0,3.0,231.0,1.0,4.0,8.0,53.0,0.0,1.0,0.0,39.0,0.0,24.0,0.0,0.0,154.0,11.0,2.0,12.0,171.0,0.0,10.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,11.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,315.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,512.0,0.0,1.0,626.0
2021,Rajasthan,Churu,Churu,44.0,0.0,0.0,0.0,9.0,5.0,51.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,0.0,88.0,0.0,0.0,8.0,3.0,0.0,12.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,369.0,0.0,192.0,0.0,0.0,11.0,0.0,468.0,0.0,0.0,1302.0
