year,state_name,district_name,registration_circles,murder,homicide,hit_and_run,acdnt_other_than_hit_and_run_,dowry_deaths,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_suicide,miscarr_infant_foetic_aband,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,vlntrly_caus_grvus_hurt,acid_attack,grvus_hrt_lf_safety,assault_on_women,sex_hrrsmt_other_places,voyeurism,stalking,other_kidnp_abduc,kidnp_abdctn_murder,kidnp_abdctn_marrg,proc_minor_girls,human_trafficking,rape,ofnc_agnst_state_other,rioting_sectarian,rioting_political,rioting_agrarian,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,extortion_and_blackmailing,robbery,dacoity,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,cheating,forgery,sale_food_drugs,rash_driving_pub_way,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crlty_husbnd_relatives,criminal_intimidation,insult_modesty_women,other_ipc_crimes,lat,lon
2022,Uttarakhand,Rudra Prayag,Rudra Prayag,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,
2022,Uttarakhand,Tehri Garhwal,Tehri Garhwal,3.0,3.0,5.0,15.0,3.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,0.0,0.0,7.0,30.4658181,78.4837349
2022,Uttarakhand,Uttar Kashi,Uttarkashi,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,54.0,,
2022,Uttarakhand,Dehradun,Grp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.3255646,78.0436813
2022,West Bengal,Alipurduar,Alipurduar,49.0,14.0,10.0,63.0,10.0,30.0,112.0,0.0,0.0,36.0,28.0,1.0,280.0,0.0,1.0,22.0,3.0,5.0,3.0,148.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,12.0,0.0,0.0,0.0,0.0,10.0,49.0,313.0,1.0,0.0,327.0,26.4851573,89.5246926
2022,West Bengal,Paschim Bardhaman,Asansol-Durgapur Pc,53.0,11.0,0.0,344.0,15.0,34.0,171.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,10.0,1.0,5.0,54.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,231.0,93.0,0.0,0.0,0.0,0.0,8.0,12.0,257.0,1361.0,2.0,163.0,23.6002978,87.3041301
2022,West Bengal,Bankura,Bankura,43.0,8.0,0.0,229.0,18.0,17.0,271.0,0.0,0.0,42.0,0.0,0.0,552.0,1.0,0.0,29.0,5.0,1.0,5.0,16.0,1.0,11.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,78.0,36.0,0.0,0.0,0.0,0.0,9.0,116.0,294.0,0.0,37.0,661.0,23.132377,87.2081925
2022,West Bengal,North 24 Parganas,Barrackpur Pc,59.0,12.0,0.0,99.0,13.0,49.0,492.0,1.0,1.0,0.0,0.0,0.0,632.0,5.0,0.0,381.0,30.0,17.0,57.0,28.0,3.0,3.0,3.0,2.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,131.0,107.0,16.0,5.0,0.0,4.0,0.0,0.0,0.0,906.0,105.0,0.0,0.0,0.0,0.0,19.0,0.0,1352.0,0.0,34.0,1903.0,22.6926815,88.6625795
2022,West Bengal,North 24 Parganas,Bidhannagar Pc,20.0,3.0,0.0,58.0,6.0,4.0,109.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,19.0,3.0,16.0,63.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,746.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,351.0,0.0,3.0,1276.0,22.6926815,88.6625795
2022,West Bengal,Birbhum,Birbhum,90.0,15.0,0.0,134.0,8.0,18.0,765.0,0.0,0.0,20.0,4.0,2.0,339.0,3.0,0.0,18.0,4.0,1.0,1.0,96.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,139.0,7.0,0.0,0.0,0.0,1.0,14.0,12.0,371.0,24.0,4.0,84.0,24.0621532,87.6982823
2022,West Bengal,Cooch Behar,Coochbehar,42.0,7.0,0.0,141.0,19.0,32.0,435.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,11.0,6.0,4.0,16.0,3.0,10.0,3.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,23.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,76.0,16.0,0.0,0.0,0.0,0.0,31.0,0.0,582.0,0.0,3.0,1627.0,26.2559197,89.4201143
2022,West Bengal,Dakshin Dinajpur,Dakshin Dinajpur,40.0,5.0,0.0,132.0,11.0,16.0,399.0,0.0,3.0,4.0,0.0,0.0,509.0,0.0,0.0,8.0,2.0,2.0,1.0,84.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,14.0,0.0,0.0,1.0,5.0,5.0,174.0,163.0,82.0,2.0,75.0,25.385807,88.5063362
2022,West Bengal,Darjeeling,Darjeeling,20.0,7.0,0.0,16.0,0.0,9.0,48.0,0.0,0.0,24.0,0.0,0.0,44.0,0.0,0.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,10.0,1.0,0.0,0.0,2.0,0.0,31.0,0.0,42.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,4.0,503.0,27.0377554,88.263176
2022,West Bengal,Hooghly,Hooghly Rural Police,40.0,4.0,0.0,199.0,22.0,31.0,264.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,3.0,8.0,3.0,149.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,222.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,588.0,0.0,0.0,2880.0,22.9099402,88.0120825
2022,West Bengal,Howrah,Howrah Grp,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.5736296,88.3251045
2022,West Bengal,Howrah,Howrah Pc,30.0,1.0,0.0,235.0,8.0,28.0,291.0,0.0,0.0,17.0,0.0,0.0,20.0,1.0,0.0,5.0,17.0,7.0,9.0,111.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,28.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,329.0,63.0,0.0,68.0,0.0,0.0,15.0,0.0,563.0,0.0,1.0,2239.0,22.5736296,88.3251045
2022,West Bengal,Howrah,Howrah Rural,46.0,2.0,4.0,137.0,10.0,12.0,218.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0,8.0,3.0,1.0,0.0,176.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,101.0,34.0,0.0,0.0,0.0,0.0,7.0,0.0,471.0,0.0,0.0,481.0,22.5736296,88.3251045
2022,West Bengal,Jalpaiguri,Jalpaiguri,37.0,12.0,0.0,130.0,19.0,3.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,1.0,58.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,51.0,0.0,0.0,0.0,0.0,9.0,0.0,291.0,0.0,0.0,1235.0,26.6262805,88.7334485
2022,West Bengal,Jhargram,Jhargram,27.0,3.0,0.0,76.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,10.0,2.0,1.0,1.0,15.0,0.0,35.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,331.0,22.4538505,86.9949477
2022,West Bengal,Paschim Medinipur,Kharagpur Grp,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.3600119,87.4111505
2022,West Bengal,Kolkata,Kolkata,34.0,15.0,0.0,216.0,4.0,16.0,131.0,0.0,0.0,1400.0,0.0,3.0,130.0,2.0,0.0,127.0,25.0,21.0,54.0,62.0,1.0,11.0,15.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,335.0,91.0,15.0,2.0,0.0,3.0,0.0,0.0,0.0,1789.0,36.0,0.0,0.0,6.0,0.0,10.0,0.0,860.0,0.0,250.0,1630.0,22.5726459,88.3638953
2022,West Bengal,Malda,Malda,97.0,11.0,0.0,255.0,11.0,55.0,1161.0,0.0,0.0,126.0,0.0,0.0,1499.0,3.0,0.0,78.0,9.0,3.0,9.0,182.0,0.0,0.0,0.0,1.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,12.0,11.0,6.0,0.0,16.0,0.0,0.0,0.0,264.0,21.0,0.0,0.0,0.0,0.0,26.0,0.0,707.0,0.0,0.0,1167.0,25.0057449,88.1398483
2022,West Bengal,Murshidabad,Murshidabad Police District,124.0,6.0,0.0,268.0,15.0,41.0,1832.0,0.0,0.0,40.0,24.0,0.0,1916.0,6.0,0.0,55.0,14.0,7.0,3.0,45.0,0.0,6.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,135.0,116.0,0.0,0.0,0.0,0.0,18.0,0.0,1394.0,23.0,2.0,421.0,24.1745993,88.2721335
2022,West Bengal,Paschim Medinipur,Paschim Medinipur,110.0,14.0,0.0,77.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,930.0,1.0,0.0,56.0,13.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,41.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,69.0,0.0,67.0,0.0,0.0,34.0,0.0,569.0,0.0,3.0,1782.0,22.3600119,87.4111505
2022,West Bengal,Purba Medinipur,Purab Medinipur,79.0,8.0,0.0,392.0,25.0,25.0,748.0,0.0,2.0,11.0,0.0,0.0,6.0,5.0,0.0,12.0,11.0,10.0,12.0,375.0,1.0,271.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,19.0,21.0,1.0,0.0,1.0,0.0,4.0,0.0,74.0,93.0,0.0,0.0,0.0,0.0,6.0,0.0,847.0,0.0,4.0,2119.0,22.0648451,87.8377586
2022,West Bengal,Purulia,Purulia,51.0,6.0,0.0,98.0,8.0,8.0,136.0,0.0,0.0,19.0,4.0,0.0,450.0,1.0,0.0,7.0,4.0,0.0,4.0,9.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,220.0,0.0,0.0,916.0,23.2020967,86.3228988
2022,West Bengal,Kolkata,Sealdah Grp,10.0,0.0,0.0,1.0,1.0,3.0,10.0,1.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.5726459,88.3638953
2022,West Bengal,Darjeeling,Siliguri Grp,8.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0377554,88.263176
2022,West Bengal,Darjeeling,Siliguri Pc,24.0,5.0,10.0,73.0,3.0,36.0,83.0,0.0,0.0,7.0,0.0,0.0,175.0,0.0,0.0,9.0,39.0,9.0,17.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,178.0,0.0,0.0,0.0,0.0,1.0,105.0,503.0,0.0,19.0,1899.0,27.0377554,88.263176
2022,West Bengal,South 24 Parganas,Baruipur Police,96.0,3.0,0.0,108.0,15.0,14.0,238.0,0.0,0.0,0.0,0.0,0.0,143.0,3.0,0.0,0.0,11.0,9.0,4.0,453.0,4.0,3.0,0.0,7.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,8.0,4.0,0.0,9.0,0.0,0.0,0.0,428.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.0,0.0,2.0,3898.0,22.1776733,88.5307853
2022,West Bengal,Hooghly,Chandannagar Pc,12.0,5.0,0.0,62.0,6.0,14.0,102.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,4.0,4.0,1.0,5.0,16.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,215.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,500.0,0.0,0.0,739.0,22.9099402,88.0120825
2022,West Bengal,South 24 Parganas,Diamond Harbour Police,40.0,9.0,2.0,113.0,15.0,11.0,303.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,11.0,5.0,2.0,13.0,111.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,86.0,6.0,9.0,0.0,0.0,0.0,6.0,0.0,692.0,0.0,0.0,1208.0,22.1776733,88.5307853
2022,West Bengal,Kalimpong,Kalimpong,7.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,11.0,3.0,1.0,4.0,10.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,26.0,27.0702869,88.4723676
2022,West Bengal,Purba Bardhaman,Purba Bardhaman,69.0,11.0,0.0,225.0,13.0,37.0,209.0,0.0,0.0,0.0,0.0,0.0,423.0,3.0,0.0,27.0,15.0,2.0,17.0,347.0,1.0,21.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,25.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1074.0,0.0,6.0,2781.0,23.3884089,87.9606763
2022,West Bengal,South 24 Parganas,Sundarban Police,51.0,4.0,0.0,72.0,5.0,14.0,8.0,0.0,1.0,0.0,0.0,0.0,843.0,1.0,0.0,39.0,5.0,1.0,7.0,30.0,0.0,6.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,132.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,794.0,0.0,8.0,627.0,22.1776733,88.5307853
2022,West Bengal,North 24 Parganas,Barasat,42.0,3.0,0.0,119.0,12.0,34.0,493.0,0.0,0.0,36.0,3.0,0.0,980.0,1.0,0.0,23.0,9.0,7.0,3.0,19.0,2.0,18.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,181.0,63.0,0.0,0.0,0.0,0.0,10.0,0.0,754.0,0.0,8.0,1003.0,22.6926815,88.6625795
2022,West Bengal,North 24 Parganas,Basirhat,37.0,4.0,0.0,65.0,17.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,919.0,2.0,0.0,0.0,12.0,1.0,1.0,384.0,0.0,3.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,4.0,0.0,597.0,0.0,2.0,151.0,22.6926815,88.6625795
2022,West Bengal,North 24 Parganas,Bangaon,17.0,4.0,0.0,50.0,13.0,22.0,146.0,0.0,0.0,0.0,0.0,0.0,780.0,1.0,0.0,36.0,10.0,1.0,3.0,135.0,1.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,4.0,469.0,22.6926815,88.6625795
2022,West Bengal,Uttar Dinajpur,Islampur,23.0,1.0,0.0,98.0,9.0,8.0,408.0,0.0,1.0,0.0,0.0,0.0,381.0,0.0,0.0,8.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,188.0,152.0,1.0,0.0,183.0,25.8721428,87.961986
2022,West Bengal,Murshidabad,Jangipur Police District,25.0,3.0,0.0,69.0,10.0,7.0,426.0,0.0,0.0,2.0,0.0,0.0,69.0,1.0,0.0,14.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,1.0,457.0,24.1745993,88.2721335
2022,West Bengal,Nadia,Krishnagar,74.0,6.0,5.0,144.0,14.0,41.0,602.0,0.0,0.0,19.0,0.0,0.0,450.0,2.0,0.0,26.0,0.0,3.0,6.0,20.0,0.0,39.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,21.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,230.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,682.0,0.0,0.0,1913.0,23.4847374,88.5567067
2022,West Bengal,Uttar Dinajpur,Raiganj,22.0,7.0,1.0,105.0,14.0,23.0,552.0,0.0,1.0,121.0,23.0,0.0,173.0,0.0,0.0,8.0,0.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,14.0,241.0,192.0,0.0,0.0,792.0,25.8721428,87.961986
2022,West Bengal,Nadia,Ranaghat,36.0,4.0,0.0,63.0,21.0,1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,1.0,2.0,14.0,2.0,17.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,707.0,0.0,1.0,1545.0,23.4847374,88.5567067
2022,Andaman And Nicobar Islands,South Andamans,South Andaman,4.0,3.0,3.0,10.0,0.0,1.0,7.0,0.0,0.0,8.0,7.0,2.0,16.0,0.0,1.0,12.0,6.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,3.0,5.0,,
2022,Andaman And Nicobar Islands,North And Middle Andaman,North & Middle Andaman,2.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12.6112387,92.8316541
2022,Andaman And Nicobar Islands,Nicobars,Nicobar,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
2022,Chandigarh,Chandigarh,Chandigarh,18.0,6.0,32.0,44.0,1.0,8.0,21.0,2.0,1.0,35.0,18.0,0.0,15.0,0.0,0.0,15.0,4.0,2.0,16.0,10.0,1.0,16.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,957.0,8.0,16.0,5.0,0.0,0.0,6.0,0.0,0.0,223.0,0.0,0.0,30.0,2.0,1.0,8.0,16.0,83.0,0.0,2.0,331.0,30.7334421,76.7797143
2022,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,Dadra And Nagar Haveli,10.0,0.0,19.0,22.0,1.0,1.0,4.0,0.0,0.0,7.0,5.0,1.0,11.0,0.0,12.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,11.0,0.0,0.0,0.0,189.0,8.0,10.0,10.0,2.0,0.0,6.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,26.0,,
2022,The Dadra And Nagar Haveli And Daman And Diu,Daman,Daman,6.0,1.0,8.0,24.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,6.0,,
2022,The Dadra And Nagar Haveli And Daman And Diu,Diu,Diu,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,
2022,Delhi,Central,Central,22.0,9.0,59.0,0.0,3.0,4.0,41.0,0.0,2.0,139.0,7.0,9.0,8.0,0.0,0.0,54.0,37.0,2.0,26.0,143.0,0.0,0.0,0.0,5.0,111.0,0.0,0.0,0.0,0.0,0.0,3.0,1587.0,9.0,93.0,2.0,0.0,0.0,0.0,3.0,0.0,121.0,0.0,0.0,6.0,0.0,0.0,6.0,12.0,156.0,4.0,41.0,220.0,28.6272786,77.2419822
2022,Delhi,North West,Crime Branch,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,28.7192546,77.0652677
2022,Delhi,East,East,36.0,3.0,46.0,42.0,9.0,8.0,45.0,0.0,1.0,93.0,14.0,7.0,22.0,2.0,0.0,35.0,19.0,3.0,18.0,0.0,0.0,0.0,0.0,3.0,82.0,0.0,0.0,0.0,0.0,0.0,13.0,2654.0,11.0,121.0,1.0,0.0,0.0,1.0,4.0,11.0,132.0,1.0,0.0,19.0,0.0,0.0,6.0,9.0,351.0,4.0,15.0,55.0,28.5897393,77.2250102
2022,Delhi,New Delhi,Igi Airport,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,137.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,12.0,28.6419258,77.2217499
2022,Delhi,North West,Metro,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,28.7192546,77.0652677
